,episode,character,line_count,seriesEpisode,Series,Season,totalSeasons,Episodes,Response,Title,Released,Episode,imdbRating,imdbID,line_count_episode_total,episodeFraction,ratingFraction
248,14,JAKE,10,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.02242152466367713,0.14573991031390135
249,14,KEIKO,7,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.01569506726457399,0.10201793721973094
250,14,WAITER,1,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.002242152466367713,0.014573991031390135
251,14,MOLLY,6,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.013452914798206279,0.08744394618834081
252,14,SECURITY,2,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.004484304932735426,0.02914798206278027
253,14,BUCK,33,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.07399103139013453,0.4809417040358745
254,14,RUMPELSTILTSKIN,28,15,Star Trek: Deep Space Nine,1,7,"{'Title': 'If Wishes Were Horses', 'Released': '1993-05-16', 'Episode': '15', 'imdbRating': '6.5', 'imdbID': 'tt0708551'}",True,If Wishes Were Horses,1993-05-16,15,6.5,tt0708551,446,0.06278026905829596,0.4080717488789238
255,15,KIRA,24,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.05405405405405406,0.3783783783783784
256,15,SISKO,65,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.1463963963963964,1.0247747747747749
257,15,CREWMAN,2,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.0045045045045045045,0.03153153153153153
258,15,ODO,85,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.19144144144144143,1.34009009009009
259,15,O'BRIEN,64,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.14414414414414414,1.009009009009009
260,15,QUARK,6,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.013513513513513514,0.0945945945945946
261,15,BASHIR,35,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.07882882882882883,0.5518018018018018
262,15,DAX,31,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.06981981981981981,0.4887387387387387
263,15,COMPUTER,25,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.05630630630630631,0.39414414414414417
264,15,EPS,1,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.0022522522522522522,0.015765765765765764
265,15,VADOSIA,9,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.02027027027027027,0.14189189189189189
266,15,ANARA,7,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.015765765765765764,0.11036036036036034
267,15,VIP,1,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.0022522522522522522,0.015765765765765764
268,15,TAXCO,10,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.02252252252252252,0.15765765765765766
269,15,LOJAL,6,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.013513513513513514,0.0945945945945946
270,15,LWAXANA,73,16,Star Trek: Deep Space Nine,1,7,"{'Title': 'The Forsaken', 'Released': '1993-05-23', 'Episode': '16', 'imdbRating': '7.0', 'imdbID': 'tt0708624'}",True,The Forsaken,1993-05-23,16,7.0,tt0708624,444,0.16441441441441443,1.150900900900901
271,16,KIRA,71,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.2,1.42
272,16,SISKO,62,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.17464788732394365,1.2399999999999998
273,16,ODO,83,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.23380281690140844,1.66
274,16,O'BRIEN,37,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.10422535211267606,0.74
275,16,QUARK,22,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.061971830985915494,0.44
276,16,BASHIR,32,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.09014084507042254,0.64
277,16,DAX,28,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.07887323943661972,0.56
278,16,COMPUTER,6,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.016901408450704224,0.11999999999999998
279,16,BAJORAN,4,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.011267605633802818,0.08
280,16,GUARD,1,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.0028169014084507044,0.02
281,16,KLINGON,6,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.016901408450704224,0.11999999999999998
282,16,VALERIAN,3,17,Star Trek: Deep Space Nine,1,7,"{'Title': 'Dramatis Personae', 'Released': '1993-05-30', 'Episode': '17', 'imdbRating': '7.1', 'imdbID': 'tt0708528'}",True,Dramatis Personae,1993-05-30,17,7.1,tt0708528,355,0.008450704225352112,0.05999999999999999
283,17,DUKAT,19,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.04871794871794872,0.4433333333333333
284,17,KIRA,126,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.3230769230769231,2.94
285,17,SISKO,61,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.1564102564102564,1.4233333333333333
286,17,ODO,49,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.12564102564102564,1.1433333333333333
287,17,O'BRIEN,4,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.010256410256410256,0.09333333333333332
288,17,CAPTAIN,4,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.010256410256410256,0.09333333333333332
289,17,QUARK,2,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.005128205128205128,0.04666666666666666
290,17,BASHIR,14,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.035897435897435895,0.3266666666666666
291,17,DAX,18,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.046153846153846156,0.42
292,17,COMPUTER,1,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.002564102564102564,0.02333333333333333
293,17,KAINON,4,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.010256410256410256,0.09333333333333332
294,17,KAVAL,7,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.017948717948717947,0.1633333333333333
295,17,NEELA,2,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.005128205128205128,0.04666666666666666
296,17,MARRITZA,79,18,Star Trek: Deep Space Nine,1,7,"{'Title': 'Duet', 'Released': '1993-06-13', 'Episode': '18', 'imdbRating': '9.1', 'imdbID': 'tt0708529'}",True,Duet,1993-06-13,18,9.1,tt0708529,390,0.20256410256410257,1.8433333333333333
297,18,KIRA,24,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.06611570247933884,0.515702479338843
298,18,SISKO,66,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.18181818181818182,1.4181818181818182
299,18,ODO,21,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.05785123966942149,0.45123966942148763
300,18,O'BRIEN,90,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.24793388429752067,1.9338842975206612
301,18,QUARK,5,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.013774104683195593,0.10743801652892562
302,18,BASHIR,2,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.005509641873278237,0.04297520661157025
303,18,DAX,14,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.03856749311294766,0.30082644628099175
304,18,COMPUTER,11,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.030303030303030304,0.23636363636363636
305,18,JAKE,8,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.02203856749311295,0.171900826446281
306,18,KEIKO,32,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.0881542699724518,0.687603305785124
307,18,SECURITY,1,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.0027548209366391185,0.021487603305785124
308,18,DNA,1,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.0027548209366391185,0.021487603305785124
309,18,NEELA,24,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.06611570247933884,0.515702479338843
310,18,BAREIL,20,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.05509641873278237,0.4297520661157025
311,18,ANA,1,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.0027548209366391185,0.021487603305785124
312,18,WINN,39,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.10743801652892562,0.8380165289256198
313,18,VENDOR,4,19,Star Trek: Deep Space Nine,1,7,"{'Title': 'In The Hands Of The Prophets', 'Released': '1993-06-20', 'Episode': '19', 'imdbRating': '7.8', 'imdbID': 'tt0708556'}",True,In The Hands Of The Prophets,1993-06-20,19,7.8,tt0708556,363,0.011019283746556474,0.0859504132231405
314,19,DUKAT,4,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.010075566750629723,0.07758186397984887
315,19,KIRA,92,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.23173803526448364,1.784382871536524
316,19,SISKO,93,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.23425692695214106,1.8037783375314862
317,19,CREWWOMAN,1,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.0025188916876574307,0.019395465994962217
318,19,ODO,22,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.055415617128463476,0.42670025188916877
319,19,O'BRIEN,41,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.10327455919395466,0.7952141057934509
320,19,CAPTAIN,7,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.017632241813602016,0.13576826196473551
321,19,QUARK,47,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.11838790931989925,0.9115869017632242
322,19,BASHIR,12,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.030226700251889168,0.2327455919395466
323,19,DAX,11,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.027707808564231738,0.21335012594458438
324,19,JAKE,24,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.060453400503778336,0.4654911838790932
325,19,CARDASSIAN,5,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.012594458438287154,0.0969773299748111
326,19,ROM,6,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.015113350125944584,0.1163727959697733
327,19,DNA,1,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.0025188916876574307,0.019395465994962217
328,19,GUARD,1,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.0025188916876574307,0.019395465994962217
329,19,BORUM,5,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.012594458438287154,0.0969773299748111
330,19,VOICES,1,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.0025188916876574307,0.019395465994962217
331,19,OVERSEER,8,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.020151133501259445,0.15516372795969774
332,19,JARO,15,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.037783375314861464,0.29093198992443325
333,19,DOEK,1,20,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Homecoming', 'Released': '1993-09-26', 'Episode': '1', 'imdbRating': '7.7', 'imdbID': 'tt0708625'}",True,The Homecoming,1993-09-26,1,7.7,tt0708625,397,0.0025188916876574307,0.019395465994962217
334,20,KIRA,87,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.20327102803738317,1.5651869158878504
335,20,SISKO,79,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.18457943925233644,1.4212616822429907
336,20,ODO,45,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.10514018691588785,0.8095794392523364
337,20,O'BRIEN,16,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.037383177570093455,0.28785046728971964
338,20,QUARK,26,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.06074766355140187,0.4677570093457944
339,20,BASHIR,16,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.037383177570093455,0.28785046728971964
340,20,DAX,21,21,Star Trek: Deep Space Nine,2,7,"{'Title': 'The Circle', 'Released': '1993-10-03', 'Episode': '2', 'imdbRating': '7.7', 'imdbID': 'tt0708618'}",True,The Circle,1993-10-03,2,7.7,tt0708618,428,0.04906542056074766,0.377803738317757
