,episode,character,line_count,seriesEpisode,season,seasonEpisode,airDate,title,jammerStars,description,line_count_episode_total,episodeFraction,ratingFraction,episodeQuality
613,38,NILES,4,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.00909090909090909,0.013636363636363636,1.5
614,38,KOBB,2,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.004545454545454545,0.006818181818181818,1.5
615,38,HUDSON,40,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.09090909090909091,0.13636363636363635,1.5
616,38,SAMUELS,1,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.0022727272727272726,0.003409090909090909,1.5
617,38,BOMBER,1,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.0022727272727272726,0.003409090909090909,1.5
618,38,EVEK,16,39,2,20,4/25/1994,"The Maquis, Part I",3.5,"Following a terrorist bombing of a Cardassian supply ship, Sisko and Dukat observe skirmishes between Federation and Cardassian colonies in a section of space supposedly demilitarized as a result of a recent treaty.",440,0.03636363636363636,0.05454545454545454,1.5
619,39,DUKAT,63,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.1425339366515837,0.21380090497737556,1.5
620,39,KIRA,33,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.0746606334841629,0.11199095022624433,1.5
621,39,SISKO,146,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.33031674208144796,0.49547511312217196,1.5
622,39,ODO,19,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.042986425339366516,0.06447963800904977,1.5
623,39,O'BRIEN,20,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.04524886877828054,0.06787330316742081,1.5
624,39,QUARK,26,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.058823529411764705,0.08823529411764705,1.5
625,39,BASHIR,4,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.00904977375565611,0.013574660633484163,1.5
626,39,DAX,12,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.027149321266968326,0.04072398190045249,1.5
627,39,SAKONNA,18,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.04072398190045249,0.06108597285067874,1.5
628,39,AMAROS,19,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.042986425339366516,0.06447963800904977,1.5
629,39,KOBB,4,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.00904977375565611,0.013574660633484163,1.5
630,39,HUDSON,47,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.10633484162895927,0.1595022624434389,1.5
631,39,PARN,9,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.020361990950226245,0.03054298642533937,1.5
632,39,NECHEYEV,12,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.027149321266968326,0.04072398190045249,1.5
633,39,DROFO,10,40,2,21,5/2/1994,"The Maquis, Part II",3.5,Sisko is forced to defuse a volatile situation by stopping the Maquis a terrorist organization formed by Federation colonistsfrom attacking a Cardassian outpost.,442,0.02262443438914027,0.033936651583710405,1.5
634,40,KIRA,1,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.0027548209366391185,0.004132231404958678,1.5
635,40,SISKO,3,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.008264462809917356,0.012396694214876033,1.5
636,40,ODO,23,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.06336088154269973,0.09504132231404959,1.5
637,40,O'BRIEN,6,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.01652892561983471,0.024793388429752067,1.5
638,40,QUARK,24,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.06611570247933884,0.09917355371900827,1.5
639,40,BASHIR,163,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.4490358126721763,0.6735537190082644,1.5
640,40,DAX,12,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.03305785123966942,0.049586776859504134,1.5
641,40,COMPUTER,3,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.008264462809917356,0.012396694214876033,1.5
642,40,GARAK,87,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.2396694214876033,0.359504132231405,1.5
643,40,JABARA,5,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.013774104683195593,0.02066115702479339,1.5
644,40,BOHEEKA,12,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.03305785123966942,0.049586776859504134,1.5
645,40,TAIN,24,41,2,22,5/9/1994,The Wire,3.5,"When a malfunctioning brain implant places Garak in mortal jeopardy, Bashir tries to save his life ... and begins to learn of the Cardassian's mysterious past.",363,0.06611570247933884,0.09917355371900827,1.5
646,41,KIRA,116,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.29743589743589743,0.5948717948717949,2.0
647,41,SISKO,32,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.08205128205128205,0.1641025641025641,2.0
648,41,ODO,17,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.04358974358974359,0.08717948717948718,2.0
649,41,O'BRIEN,27,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.06923076923076923,0.13846153846153847,2.0
650,41,QUARK,19,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.04871794871794872,0.09743589743589744,2.0
651,41,BASHIR,79,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.20256410256410257,0.40512820512820513,2.0
652,41,DAX,3,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.007692307692307693,0.015384615384615385,2.0
653,41,GARAK,26,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.06666666666666667,0.13333333333333333,2.0
654,41,KLINGON,6,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.015384615384615385,0.03076923076923077,2.0
655,41,MUSICIAN,1,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.002564102564102564,0.005128205128205128,2.0
656,41,HUMAN,2,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.005128205128205128,0.010256410256410256,2.0
657,41,TELOK,9,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.023076923076923078,0.046153846153846156,2.0
658,41,INTENDANT,53,42,2,23,5/16/1994,Crossover,4.0,"Kira and Bashir cross into a parallel universe to find an alternate reality where humanity has been enslaved by the allied Klingons, Cardassians, and Bajorans.",390,0.1358974358974359,0.2717948717948718,2.0
659,42,KIRA,111,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.3546325878594249,0.3546325878594249,1.0
660,42,SISKO,12,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.038338658146964855,0.038338658146964855,1.0
661,42,ODO,39,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.12460063897763578,0.12460063897763578,1.0
662,42,O'BRIEN,6,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.019169329073482427,0.019169329073482427,1.0
663,42,OPAKA,6,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.019169329073482427,0.019169329073482427,1.0
664,42,QUARK,15,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.04792332268370607,0.04792332268370607,1.0
665,42,DAX,6,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.019169329073482427,0.019169329073482427,1.0
666,42,CROWD,1,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.003194888178913738,0.003194888178913738,1.0
667,42,BAREIL,43,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.13738019169329074,0.13738019169329074,1.0
668,42,WINN,46,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.14696485623003194,0.14696485623003194,1.0
669,42,EBLAN,5,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.01597444089456869,0.01597444089456869,1.0
670,42,VEDEKS,1,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.003194888178913738,0.003194888178913738,1.0
671,42,KUBUS,20,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.06389776357827476,0.06389776357827476,1.0
672,42,BEK,2,43,2,24,5/23/1994,The Collaborator,3.0,"Just prior to the Bajoran election of their new Kai, Vedek Winn informs Kira that Vedek Bareil may have been a Cardassian collaborator during the resistance. As a result, Kira must search for the truth even if it means exposing her lover as a traitor to the Bajoran people.",313,0.006389776357827476,0.006389776357827476,1.0
673,43,KIRA,17,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0413625304136253,0.0413625304136253,1.0
674,43,SISKO,40,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.09732360097323602,0.09732360097323602,1.0
675,43,ODO,46,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.11192214111922141,0.11192214111922141,1.0
676,43,O'BRIEN,95,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.23114355231143552,0.23114355231143552,1.0
677,43,BASHIR,16,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.038929440389294405,0.038929440389294405,1.0
678,43,DAX,11,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0267639902676399,0.0267639902676399,1.0
679,43,COMPUTER,3,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0072992700729927005,0.0072992700729927005,1.0
680,43,CARDASSIAN,7,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0170316301703163,0.0170316301703163,1.0
681,43,GUL,16,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.038929440389294405,0.038929440389294405,1.0
682,43,KEIKO,32,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.07785888077858881,0.07785888077858881,1.0
683,43,DNA,1,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0024330900243309003,0.0024330900243309003,1.0
684,43,EVEK,16,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.038929440389294405,0.038929440389294405,1.0
685,43,MAKBAR,53,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.12895377128953772,0.12895377128953772,1.0
686,43,BOONE,15,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0364963503649635,0.0364963503649635,1.0
687,43,KOVAT,37,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.09002433090024331,0.09002433090024331,1.0
688,43,MAQUIS,5,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.012165450121654502,0.012165450121654502,1.0
689,43,O'BRIEN,1,44,2,25,6/6/1994,Tribunal,3.0,"Chief O'Brien is arrested by the Cardassians and forced to engage in a public Cardassian show trial, despite the fact his fate has already been determined.",411,0.0024330900243309003,0.0024330900243309003,1.0
690,44,KIRA,28,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.05845511482254697,0.08768267223382045,1.5
691,44,SISKO,109,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.22755741127348644,0.3413361169102297,1.5
692,44,ODO,19,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.03966597077244259,0.059498956158663886,1.5
693,44,O'BRIEN,18,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.037578288100208766,0.056367432150313146,1.5
694,44,NOG,47,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.09812108559498957,0.14718162839248436,1.5
695,44,QUARK,71,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.14822546972860126,0.22233820459290188,1.5
696,44,BASHIR,7,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.014613778705636743,0.021920668058455113,1.5
697,44,DAX,17,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.03549060542797495,0.053235908141962426,1.5
698,44,COMPUTER,11,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.022964509394572025,0.03444676409185804,1.5
699,44,OFFICER,5,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.010438413361169102,0.015657620041753653,1.5
700,44,JAKE,67,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.13987473903966596,0.20981210855949894,1.5
701,44,ERIS,33,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.06889352818371608,0.10334029227557412,1.5
702,44,IDIC,1,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.0020876826722338203,0.0031315240083507304,1.5
703,44,KEOGH,25,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.05219206680584551,0.07828810020876827,1.5
704,44,ENGINEER,1,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.0020876826722338203,0.0031315240083507304,1.5
705,44,TALAK'TALAN,20,45,2,26,6/13/1994,The Jem'Hadar,3.5,"While on shore leave on a planet in the Gamma Quadrant, Sisko and Quark are taken prisoner by the Jem'Hadar, the dreaded foot soldiers of the Dominion a major power in the Gamma Quadrant that construes ships coming through the wormhole as a violation of their territories.",479,0.04175365344467641,0.06263048016701461,1.5
706,45,KIRA,61,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.16094986807387862,0.24142480211081793,1.5
707,45,SISKO,119,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.31398416886543534,0.470976253298153,1.5
708,45,ODO,38,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.10026385224274406,0.1503957783641161,1.5
709,45,O'BRIEN,20,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.052770448548812667,0.079155672823219,1.5
710,45,ODN,1,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.002638522427440633,0.00395778364116095,1.5
711,45,QUARK,25,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.06596306068601583,0.09894459102902375,1.5
712,45,BASHIR,23,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.06068601583113457,0.09102902374670185,1.5
713,45,DAX,42,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.11081794195250659,0.16622691292875988,1.5
714,45,JAKE,8,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.021108179419525065,0.0316622691292876,1.5
715,45,FEMALE,1,46,3,1,9/26/1994,"The Search, Part I",3.5,"Hoping to negotiate peace with the Dominion before they launch an invasion of the Alpha Quadrant, Sisko takes a prototype Federation starship into the Gamma Quadrant to seek the Founders of the Dominion.",379,0.002638522427440633,0.00395778364116095,1.5
